education,joiningyear,city,paymenttier,age,gender,everbenched,experienceincurrentdomain,target
0,1.03963837342297,2,0.0,-1.1176496159515448,1,0,-0.5812643815236403,0
0,-0.5705149667091727,0,0.0,1.1618746037435312,1,0,0.06055412042925445,0
0,-0.5705149667091727,0,0.0,-0.7031906669160765,0,0,0.7023726223821493,1
0,-1.1072327467532201,0,0.0,-0.28873171788060814,0,0,0.06055412042925445,0
1,-0.03379718666512515,1,0.0,-0.08150224336287396,1,0,-0.5812643815236403,0
0,1.03963837342297,0,0.0,-0.28873171788060814,0,1,1.344191124335044,0
2,-1.1072327467532201,1,0.0,1.1618746037435312,0,1,0.06055412042925445,1
0,0.5029205933789224,0,0.0,-0.49596119239834235,0,0,1.344191124335044,0
0,-0.5705149667091727,2,0.0,-0.7031906669160765,0,0,0.7023726223821493,1
0,-1.1072327467532201,0,0.0,-0.49596119239834235,1,1,1.344191124335044,0
0,-0.5705149667091727,1,0.0,-1.324879090469279,0,0,-1.223082883476535,1
0,-0.03379718666512515,1,0.0,-0.28873171788060814,0,0,0.06055412042925445,0
1,1.03963837342297,1,0.0,-0.9104201414338107,0,0,0.06055412042925445,1
0,-0.5705149667091727,0,0.0,-0.49596119239834235,1,0,1.344191124335044,0
1,-0.5705149667091727,1,0.0,-1.1176496159515448,1,0,-0.5812643815236403,0
0,1.03963837342297,0,0.0,-0.28873171788060814,1,0,-1.8649013854294298,0
0,-0.5705149667091727,0,0.0,1.3691040782612653,1,1,0.06055412042925445,0
0,0.5029205933789224,2,0.0,-0.08150224336287396,0,0,0.7023726223821493,1
0,-0.5705149667091727,2,0.0,2.198021976332202,0,0,-1.223082883476535,1
0,-1.1072327467532201,0,0.0,-0.49596119239834235,1,0,1.344191124335044,1
1,1.03963837342297,1,0.0,-1.1176496159515448,0,0,-0.5812643815236403,0
0,-0.03379718666512515,0,0.0,-0.9104201414338107,1,0,0.06055412042925445,0
1,1.03963837342297,2,0.0,0.12572723115486023,1,1,-0.5812643815236403,0
0,-1.6439505267972678,0,0.0,-0.49596119239834235,0,0,1.344191124335044,0
0,1.5763561534670174,2,0.0,-0.9104201414338107,1,1,0.06055412042925445,1
0,-0.03379718666512515,2,0.0,1.5763335527789994,0,0,0.06055412042925445,1
0,1.5763561534670174,0,0.0,-0.7031906669160765,1,0,0.7023726223821493,1
1,-1.1072327467532201,1,0.0,-0.08150224336287396,0,0,-0.5812643815236403,1
0,-0.5705149667091727,2,0.0,-0.9104201414338107,1,0,0.06055412042925445,1
0,-1.1072327467532201,0,0.0,-0.28873171788060814,1,0,0.06055412042925445,1
0,1.5763561534670174,0,0.0,-0.49596119239834235,1,0,1.344191124335044,1
0,-0.03379718666512515,0,0.0,0.3329567056725944,1,0,-0.5812643815236403,0
0,1.03963837342297,0,0.0,-1.1176496159515448,1,0,-0.5812643815236403,0
0,-0.03379718666512515,2,0.0,-0.9104201414338107,0,0,0.06055412042925445,1
0,-0.03379718666512515,2,0.0,0.12572723115486023,0,1,-1.223082883476535,1
0,-1.1072327467532201,2,0.0,-1.1176496159515448,1,0,-0.5812643815236403,0
0,1.03963837342297,1,0.0,-0.28873171788060814,1,0,-1.223082883476535,0
1,1.03963837342297,1,0.0,-0.28873171788060814,1,0,-1.223082883476535,1
0,0.5029205933789224,2,0.0,-1.1176496159515448,1,0,-0.5812643815236403,0
0,-0.5705149667091727,1,0.0,-0.28873171788060814,0,0,-1.223082883476535,0
0,0.5029205933789224,0,0.0,-0.9104201414338107,1,0,0.06055412042925445,0
0,-1.6439505267972678,2,0.0,-1.1176496159515448,0,0,-0.5812643815236403,1
0,-1.6439505267972678,0,0.0,2.198021976332202,1,0,0.06055412042925445,0
2,1.5763561534670174,0,0.0,0.7474156547080628,1,0,-0.5812643815236403,1
0,1.03963837342297,0,0.0,-0.49596119239834235,1,0,1.344191124335044,1
0,-0.03379718666512515,0,0.0,-0.49596119239834235,0,0,1.344191124335044,0
1,1.03963837342297,0,0.0,2.198021976332202,0,0,0.7023726223821493,0
0,1.03963837342297,0,0.0,-0.7031906669160765,1,0,0.7023726223821493,1
0,1.03963837342297,0,0.0,-0.7031906669160765,1,0,0.7023726223821493,1
0,-0.03379718666512515,0,0.0,-0.28873171788060814,0,0,-1.223082883476535,0
0,1.03963837342297,0,0.0,-1.1176496159515448,1,0,-0.5812643815236403,0
0,1.03963837342297,0,0.0,-0.9104201414338107,1,0,0.06055412042925445,0
1,1.5763561534670174,2,0.0,-0.9104201414338107,1,0,0.06055412042925445,1
0,0.5029205933789224,0,0.0,0.7474156547080628,1,0,1.9860096262879388,0
2,-1.1072327467532201,0,0.0,2.4052514508499363,1,0,0.7023726223821493,0
0,1.03963837342297,0,0.0,-0.9104201414338107,1,0,0.06055412042925445,0
0,0.5029205933789224,0,0.0,1.9907925018144679,1,0,2.627828128240834,0
0,1.03963837342297,0,0.0,-0.28873171788060814,1,1,0.06055412042925445,0
0,1.03963837342297,0,0.0,0.9546451292257969,1,0,1.344191124335044,0
0,0.5029205933789224,2,0.0,-0.7031906669160765,1,0,0.7023726223821493,0
1,1.5763561534670174,2,0.0,2.198021976332202,0,0,-0.5812643815236403,1
0,1.03963837342297,2,0.0,-1.1176496159515448,1,0,-0.5812643815236403,0
0,1.03963837342297,0,0.0,1.7835630272967338,1,0,0.06055412042925445,0
0,1.03963837342297,0,0.0,-0.28873171788060814,1,0,-1.223082883476535,0
0,-0.5705149667091727,0,0.0,-1.1176496159515448,1,0,-0.5812643815236403,0
0,-0.03379718666512515,0,0.0,2.198021976332202,0,0,-1.223082883476535,0
0,-0.03379718666512515,0,0.0,-0.49596119239834235,1,0,1.344191124335044,0
0,0.5029205933789224,1,0.0,-0.28873171788060814,1,0,0.7023726223821493,0
0,-1.6439505267972678,0,0.0,1.7835630272967338,0,0,-1.8649013854294298,0
0,-0.5705149667091727,0,0.0,-0.28873171788060814,1,0,0.06055412042925445,1
0,-1.1072327467532201,2,0.0,0.12572723115486023,1,0,-1.8649013854294298,0
0,-1.1072327467532201,0,0.0,-0.28873171788060814,1,0,-0.5812643815236403,1
0,1.03963837342297,2,0.0,0.5401861801903286,0,0,-0.5812643815236403,1
1,1.03963837342297,1,0.0,-0.7031906669160765,0,0,0.7023726223821493,1
0,-1.6439505267972678,0,0.0,-0.9104201414338107,1,0,0.06055412042925445,1
0,-0.5705149667091727,0,0.0,-0.49596119239834235,1,0,1.344191124335044,0
0,-0.5705149667091727,0,0.0,1.7835630272967338,1,0,0.06055412042925445,0
0,1.03963837342297,1,0.0,-0.7031906669160765,1,0,0.7023726223821493,0
0,1.5763561534670174,0,0.0,-1.1176496159515448,1,0,-0.5812643815236403,1
0,-1.1072327467532201,0,0.0,-0.7031906669160765,0,0,0.7023726223821493,1
0,1.03963837342297,0,0.0,-0.9104201414338107,1,0,0.06055412042925445,0
0,-0.5705149667091727,2,0.0,-0.08150224336287396,1,0,0.06055412042925445,0
0,0.5029205933789224,0,0.0,-0.7031906669160765,0,0,0.7023726223821493,0
0,1.5763561534670174,0,0.0,-1.1176496159515448,0,0,-0.5812643815236403,1
1,0.5029205933789224,1,0.0,-0.7031906669160765,0,0,0.7023726223821493,0
0,-0.03379718666512515,2,0.0,-0.28873171788060814,0,1,-0.5812643815236403,1
1,1.03963837342297,1,0.0,-0.28873171788060814,0,0,-0.5812643815236403,0
0,-1.1072327467532201,2,0.0,-0.28873171788060814,0,0,-0.5812643815236403,1
0,1.03963837342297,0,0.0,-0.49596119239834235,0,1,1.344191124335044,0
1,1.03963837342297,1,0.0,-0.08150224336287396,0,0,-0.5812643815236403,0
0,1.03963837342297,0,0.0,-0.28873171788060814,1,0,1.344191124335044,0
0,-1.6439505267972678,0,0.0,-0.49596119239834235,0,0,1.344191124335044,1
0,1.03963837342297,0,0.0,-0.08150224336287396,1,0,-1.223082883476535,0
0,-1.1072327467532201,0,0.0,-0.7031906669160765,1,0,0.7023726223821493,0
0,-0.5705149667091727,0,0.0,-0.7031906669160765,1,0,0.7023726223821493,0
0,0.5029205933789224,2,0.0,-0.08150224336287396,1,0,-0.5812643815236403,0
0,-1.1072327467532201,0,0.0,-0.7031906669160765,1,0,0.7023726223821493,0
0,-0.03379718666512515,2,0.0,0.3329567056725944,1,0,-1.223082883476535,0
0,0.5029205933789224,0,0.0,2.4052514508499363,1,0,-1.223082883476535,0
0,-0.03379718666512515,2,0.0,-0.7031906669160765,0,1,0.7023726223821493,1
0,-1.6439505267972678,2,0.0,-0.9104201414338107,1,0,0.06055412042925445,0
1,-1.1072327467532201,1,0.0,-0.7031906669160765,1,0,0.7023726223821493,1
0,-1.1072327467532201,0,0.0,0.3329567056725944,1,0,-1.8649013854294298,0
0,1.03963837342297,2,0.0,1.9907925018144679,1,0,0.06055412042925445,0
0,-0.5705149667091727,2,0.0,-0.9104201414338107,1,0,0.06055412042925445,0
0,1.03963837342297,0,0.0,-0.08150224336287396,0,0,1.344191124335044,0
0,0.5029205933789224,2,0.0,1.9907925018144679,1,0,1.344191124335044,0
0,0.5029205933789224,2,0.0,-0.49596119239834235,0,0,1.344191124335044,0
0,0.5029205933789224,0,0.0,-0.28873171788060814,1,1,0.7023726223821493,0
0,1.5763561534670174,0,0.0,0.7474156547080628,1,0,0.7023726223821493,1
0,-1.6439505267972678,0,0.0,-0.9104201414338107,1,0,0.06055412042925445,0
0,-1.6439505267972678,2,0.0,0.9546451292257969,1,0,-0.5812643815236403,0
0,-1.6439505267972678,0,0.0,-0.28873171788060814,0,0,-0.5812643815236403,0
0,-0.03379718666512515,2,0.0,1.3691040782612653,0,0,-1.223082883476535,1
0,0.5029205933789224,0,0.0,1.3691040782612653,0,0,-1.8649013854294298,0
0,1.03963837342297,2,0.0,-0.9104201414338107,0,0,0.06055412042925445,1
0,-0.03379718666512515,0,0.0,-0.9104201414338107,1,0,0.06055412042925445,1
1,1.5763561534670174,1,0.0,0.9546451292257969,1,0,-0.5812643815236403,1
0,-0.03379718666512515,1,0.0,-1.1176496159515448,0,0,-0.5812643815236403,0
0,-0.5705149667091727,1,0.0,1.7835630272967338,0,0,1.344191124335044,0
0,-1.1072327467532201,0,0.0,-0.7031906669160765,1,0,0.7023726223821493,0
0,-1.6439505267972678,0,0.0,0.12572723115486023,0,0,-0.5812643815236403,0
0,-1.1072327467532201,0,0.0,-0.7031906669160765,0,0,0.7023726223821493,0
0,1.5763561534670174,2,0.0,-0.28873171788060814,1,0,1.344191124335044,1
1,1.03963837342297,0,0.0,-0.28873171788060814,1,0,-0.5812643815236403,0
0,-1.6439505267972678,1,0.0,-0.49596119239834235,0,0,1.344191124335044,0
1,-1.1072327467532201,1,0.0,-0.49596119239834235,0,0,1.344191124335044,1
0,-0.03379718666512515,0,0.0,-0.28873171788060814,1,0,0.06055412042925445,0
0,1.03963837342297,0,0.0,-1.1176496159515448,0,0,-0.5812643815236403,0
0,-0.03379718666512515,0,0.0,1.3691040782612653,1,0,-1.223082883476535,0
0,-1.6439505267972678,0,0.0,0.7474156547080628,0,0,1.344191124335044,0
0,1.03963837342297,0,0.0,-0.28873171788060814,1,0,-0.5812643815236403,0
0,-0.03379718666512515,0,0.0,-0.28873171788060814,1,0,-0.5812643815236403,0
0,-0.5705149667091727,2,0.0,-0.08150224336287396,1,0,-1.223082883476535,0
0,-1.6439505267972678,1,0.0,0.12572723115486023,1,0,-1.223082883476535,0
0,-1.1072327467532201,2,0.0,-0.49596119239834235,1,0,1.344191124335044,0
0,1.03963837342297,0,0.0,2.198021976332202,1,0,-1.8649013854294298,0
0,-0.03379718666512515,0,0.0,-0.49596119239834235,1,0,1.344191124335044,0
0,-0.03379718666512515,1,0.0,0.5401861801903286,1,0,-1.223082883476535,0
0,-0.03379718666512515,2,0.0,1.3691040782612653,0,0,0.06055412042925445,1
1,1.03963837342297,1,0.0,-0.28873171788060814,1,0,-1.8649013854294298,0
0,-0.5705149667091727,0,0.0,1.1618746037435312,0,0,-0.5812643815236403,0
0,0.5029205933789224,0,0.0,0.9546451292257969,0,0,-1.8649013854294298,0
0,0.5029205933789224,0,0.0,-0.9104201414338107,0,0,0.06055412042925445,0
0,-1.1072327467532201,0,0.0,1.1618746037435312,1,0,-1.8649013854294298,0
2,-1.1072327467532201,1,0.0,-0.49596119239834235,0,0,1.344191124335044,0
0,-0.03379718666512515,2,0.0,0.5401861801903286,0,0,0.06055412042925445,1
1,1.03963837342297,2,0.0,-0.08150224336287396,0,0,-0.5812643815236403,0
0,0.5029205933789224,0,0.0,-0.28873171788060814,1,0,0.06055412042925445,1
0,-1.1072327467532201,0,0.0,-0.49596119239834235,1,0,1.344191124335044,0
1,1.03963837342297,1,0.0,0.12572723115486023,1,0,-1.223082883476535,0
0,1.03963837342297,0,0.0,1.1618746037435312,1,0,-0.5812643815236403,0
0,1.5763561534670174,0,0.0,-0.7031906669160765,1,0,0.7023726223821493,1
1,1.5763561534670174,2,0.0,-0.7031906669160765,1,0,0.7023726223821493,1
2,-1.1072327467532201,1,0.0,-0.9104201414338107,1,0,0.06055412042925445,0
0,-0.5705149667091727,0,0.0,0.9546451292257969,1,0,0.7023726223821493,0
0,1.03963837342297,0,0.0,1.3691040782612653,1,0,-0.5812643815236403,0
0,-1.6439505267972678,0,0.0,-0.49596119239834235,1,1,1.344191124335044,0
1,-0.5705149667091727,0,0.0,-0.7031906669160765,1,0,0.7023726223821493,1
0,-1.6439505267972678,0,0.0,-0.7031906669160765,1,0,0.7023726223821493,0
0,1.03963837342297,1,0.0,0.7474156547080628,0,0,-1.223082883476535,1
0,-1.1072327467532201,0,0.0,0.12572723115486023,1,0,-1.223082883476535,0
0,1.03963837342297,0,0.0,0.12572723115486023,1,0,-1.8649013854294298,0
0,1.5763561534670174,2,0.0,-0.49596119239834235,1,0,1.344191124335044,1
1,1.03963837342297,1,0.0,-0.7031906669160765,1,1,0.7023726223821493,1
0,-0.5705149667091727,0,0.0,-0.28873171788060814,1,0,0.06055412042925445,0
0,1.03963837342297,2,0.0,-0.7031906669160765,0,0,0.7023726223821493,1
1,1.03963837342297,2,0.0,-0.9104201414338107,1,0,0.06055412042925445,0
0,-0.03379718666512515,2,0.0,-0.28873171788060814,0,0,0.06055412042925445,1
1,1.03963837342297,1,0.0,-0.49596119239834235,1,0,1.344191124335044,1
0,-0.5705149667091727,0,0.0,-0.28873171788060814,1,0,-0.5812643815236403,0
0,-0.5705149667091727,0,0.0,1.9907925018144679,0,0,0.7023726223821493,0
0,-1.6439505267972678,2,0.0,-0.28873171788060814,1,0,-0.5812643815236403,0
0,1.5763561534670174,0,0.0,0.5401861801903286,1,1,-0.5812643815236403,1
0,1.03963837342297,2,0.0,-0.7031906669160765,1,0,0.7023726223821493,0
2,-1.1072327467532201,1,0.0,-0.49596119239834235,0,1,1.344191124335044,0
0,-0.5705149667091727,0,0.0,1.7835630272967338,0,0,-1.223082883476535,0
0,0.5029205933789224,0,0.0,-1.5321085649870132,0,0,-1.8649013854294298,0
0,1.03963837342297,0,0.0,-0.49596119239834235,1,0,1.344191124335044,0
0,-1.6439505267972678,2,0.0,-0.08150224336287396,0,0,-0.5812643815236403,1
0,-0.03379718666512515,2,0.0,1.9907925018144679,1,0,0.7023726223821493,0
1,-1.6439505267972678,1,0.0,0.9546451292257969,0,0,0.06055412042925445,0
0,0.5029205933789224,0,0.0,0.7474156547080628,1,0,0.7023726223821493,0
1,1.03963837342297,2,0.0,1.3691040782612653,1,0,-0.5812643815236403,0
0,-0.5705149667091727,2,0.0,0.9546451292257969,0,1,-1.223082883476535,1
0,1.03963837342297,1,0.0,-0.9104201414338107,0,0,0.06055412042925445,0
0,-0.5705149667091727,0,0.0,-1.1176496159515448,1,0,-0.5812643815236403,0
0,-1.1072327467532201,2,0.0,0.5401861801903286,1,0,-0.5812643815236403,0
0,-0.03379718666512515,2,0.0,-0.28873171788060814,0,0,-1.223082883476535,1
0,-1.6439505267972678,0,0.0,-0.08150224336287396,0,0,-1.223082883476535,0
1,1.03963837342297,1,0.0,1.7835630272967338,0,0,1.344191124335044,0
0,1.5763561534670174,2,0.0,-1.1176496159515448,0,0,-0.5812643815236403,1
0,-0.5705149667091727,0,0.0,-0.49596119239834235,0,0,1.344191124335044,0
0,1.03963837342297,2,0.0,0.3329567056725944,0,0,-1.8649013854294298,1
1,-1.1072327467532201,2,0.0,-0.9104201414338107,1,1,0.06055412042925445,1
0,1.5763561534670174,2,0.0,-0.7031906669160765,1,0,0.7023726223821493,1
0,1.03963837342297,1,0.0,-0.28873171788060814,1,0,0.06055412042925445,0
0,0.5029205933789224,0,0.0,-0.49596119239834235,1,1,1.344191124335044,0
0,-0.5705149667091727,2,0.0,1.5763335527789994,1,0,0.7023726223821493,0
0,-0.5705149667091727,0,0.0,1.9907925018144679,1,0,2.627828128240834,1
2,0.5029205933789224,1,0.0,2.198021976332202,1,0,-1.223082883476535,0
0,-1.1072327467532201,0,0.0,1.1618746037435312,0,0,0.7023726223821493,0
1,1.03963837342297,1,0.0,-0.49596119239834235,1,0,1.344191124335044,1
0,0.5029205933789224,0,0.0,-0.7031906669160765,1,0,0.7023726223821493,0
0,-0.03379718666512515,1,0.0,-0.49596119239834235,0,1,1.344191124335044,1
0,0.5029205933789224,2,0.0,1.5763335527789994,0,0,0.06055412042925445,1
1,1.5763561534670174,0,0.0,-0.49596119239834235,1,1,1.344191124335044,1
0,-1.6439505267972678,2,0.0,-0.7031906669160765,1,0,0.7023726223821493,0
0,-0.03379718666512515,0,0.0,-0.49596119239834235,0,1,1.344191124335044,1
0,1.5763561534670174,0,0.0,-0.28873171788060814,1,0,-0.5812643815236403,1
0,0.5029205933789224,0,0.0,1.7835630272967338,1,0,-0.5812643815236403,0
0,-0.03379718666512515,2,0.0,-0.49596119239834235,0,0,1.344191124335044,1
0,-0.03379718666512515,0,0.0,-0.49596119239834235,1,0,1.344191124335044,0
0,1.03963837342297,1,0.0,1.5763335527789994,1,0,0.7023726223821493,0
0,-0.5705149667091727,0,0.0,1.3691040782612653,1,0,1.344191124335044,0
1,0.5029205933789224,2,0.0,-0.49596119239834235,0,0,1.344191124335044,0
1,1.03963837342297,1,0.0,-1.1176496159515448,1,0,-0.5812643815236403,1
2,-0.03379718666512515,2,0.0,-0.49596119239834235,1,0,1.344191124335044,0
0,-1.6439505267972678,2,0.0,-0.9104201414338107,1,0,0.06055412042925445,0
0,-0.5705149667091727,2,0.0,1.7835630272967338,0,0,0.06055412042925445,1
1,-1.1072327467532201,1,0.0,-0.9104201414338107,1,0,0.06055412042925445,1
0,-1.1072327467532201,0,0.0,2.198021976332202,0,1,1.344191124335044,0
0,-0.03379718666512515,2,0.0,-0.08150224336287396,0,0,0.06055412042925445,1
0,1.5763561534670174,0,0.0,-0.7031906669160765,1,0,0.7023726223821493,1
0,1.5763561534670174,2,0.0,1.7835630272967338,1,0,0.06055412042925445,1
0,-0.03379718666512515,0,0.0,1.1618746037435312,1,1,-0.5812643815236403,0
0,-1.1072327467532201,0,0.0,-0.28873171788060814,0,0,0.06055412042925445,0
0,-0.03379718666512515,2,0.0,-0.08150224336287396,0,0,-0.5812643815236403,1
0,-0.5705149667091727,0,0.0,-0.49596119239834235,1,0,1.344191124335044,0
2,0.5029205933789224,1,0.0,-0.7031906669160765,1,0,0.7023726223821493,0
0,-1.1072327467532201,0,0.0,-0.28873171788060814,1,0,0.06055412042925445,0
0,-1.1072327467532201,0,0.0,-0.28873171788060814,1,0,-0.5812643815236403,1
0,-1.6439505267972678,2,0.0,0.5401861801903286,1,0,-1.223082883476535,0
0,-0.5705149667091727,2,0.0,-0.7031906669160765,1,0,0.7023726223821493,0
1,-0.03379718666512515,1,0.0,2.198021976332202,0,0,1.344191124335044,0
0,-1.1072327467532201,2,0.0,-0.9104201414338107,1,0,0.06055412042925445,0
0,-1.1072327467532201,0,0.0,-0.9104201414338107,0,0,0.06055412042925445,0
0,-1.1072327467532201,2,0.0,1.5763335527789994,1,0,-1.223082883476535,0
0,0.5029205933789224,0,0.0,-1.1176496159515448,1,0,-0.5812643815236403,1
0,-1.6439505267972678,2,0.0,1.1618746037435312,1,0,-1.223082883476535,0
0,-0.03379718666512515,1,0.0,-0.9104201414338107,0,0,0.06055412042925445,0
